elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
1.0,493139.8058252427,493139.8058252427,493139.8058252427,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
2.1,475097.77347531467,475097.77347531467,475097.77347531467,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
3.1,487855.0724637681,487855.0724637681,487855.0724637681,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
4.1,302867.0520231214,302867.0520231214,302867.0520231214,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
5.2,477833.3333333333,477833.3333333333,477833.3333333333,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
6.2,492791.1453320501,492791.1453320501,492791.1453320501,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
7.3,489158.6538461538,489158.6538461538,489158.6538461538,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
8.3,485381.135707411,485381.135707411,485381.135707411,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
9.3,471631.1239193084,471631.1239193084,471631.1239193084,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
10.4,310142.9942418426,310142.9942418426,310142.9942418426,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
11.4,492043.0528375734,492043.0528375734,492043.0528375734,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
12.4,485741.84261036466,485741.84261036466,485741.84261036466,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
13.5,488358.92514395394,488358.92514395394,488358.92514395394,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
14.5,488763.9155470249,488763.9155470249,488763.9155470249,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
15.6,444895.292987512,444895.292987512,444895.292987512,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
16.6,331297.5047984645,331297.5047984645,331297.5047984645,1.0,0.0,hard,8,1,5000,hard_p8_w1_i5000
17.6,489081.57389635313,489081.57389635313,489081.57389635313,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
18.7,482933.78119001916,482933.78119001916,482933.78119001916,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
19.7,485854.9471661864,485854.9471661864,485854.9471661864,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
20.8,425004.7984644913,425004.7984644913,425004.7984644913,1.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
21.8,437107.4856046065,437107.4856046065,437107.4856046065,0.0,1.0,hard,8,1,5000,hard_p8_w1_i5000
1.1,473754.5717035612,473754.5717035612,473754.5717035612,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
2.1,467211.8887823586,467211.8887823586,467211.8887823586,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
3.1,475720.885466795,475720.885466795,475720.885466795,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
4.2,473461.61228406907,473461.61228406907,473461.61228406907,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
5.2,479918.5043144775,479918.5043144775,479918.5043144775,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
6.3,480777.35124760075,480777.35124760075,480777.35124760075,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
7.3,475832.0537428023,475832.0537428023,475832.0537428023,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
8.3,478799.424184261,478799.424184261,478799.424184261,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
9.4,475506.73076923075,475506.73076923075,475506.73076923075,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
10.4,474774.47216890595,474774.47216890595,474774.47216890595,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
11.5,480737.0441458733,480737.0441458733,480737.0441458733,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
12.5,478496.1612284069,478496.1612284069,478496.1612284069,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
13.6,474018.23416506714,474018.23416506714,474018.23416506714,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
14.6,477976.9673704414,477976.9673704414,477976.9673704414,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
15.6,400140.1151631478,400140.1151631478,400140.1151631478,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
16.7,474687.1401151631,474687.1401151631,474687.1401151631,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
17.7,474784.54106280196,474784.54106280196,474784.54106280196,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
18.8,474934.7408829174,474934.7408829174,474934.7408829174,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
19.8,474484.64491362765,474484.64491362765,474484.64491362765,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
20.8,468238.0038387716,468238.0038387716,468238.0038387716,1.0,1.0,hard,1,1,0,hard_p1_w1_i0
1.1,464307.40037950664,464307.40037950664,464307.40037950664,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
2.1,461262.7526467758,461262.7526467758,461262.7526467758,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
3.1,449138.1957773512,449138.1957773512,449138.1957773512,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
4.2,463531.66986564297,463531.66986564297,463531.66986564297,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
5.2,457783.1094049904,457783.1094049904,457783.1094049904,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
6.3,463715.9309021113,463715.9309021113,463715.9309021113,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
7.3,461793.46781940444,461793.46781940444,461793.46781940444,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
8.3,463629.5585412668,463629.5585412668,463629.5585412668,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
9.4,456688.0998080614,456688.0998080614,456688.0998080614,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
10.4,460155.47024952015,460155.47024952015,460155.47024952015,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
11.5,461901.15163147793,461901.15163147793,461901.15163147793,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
12.5,387791.5465898175,387791.5465898175,387791.5465898175,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
13.6,458970.2495201535,458970.2495201535,458970.2495201535,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
14.6,314926.103646833,314926.103646833,314926.103646833,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
15.6,454450.09596928983,454450.09596928983,454450.09596928983,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
16.7,460726.2247838617,460726.2247838617,460726.2247838617,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
17.7,460763.9155470249,460763.9155470249,460763.9155470249,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
18.8,454847.40882917464,454847.40882917464,454847.40882917464,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
19.8,458735.8309317964,458735.8309317964,458735.8309317964,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
20.8,459021.113243762,459021.113243762,459021.113243762,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
21.9,453328.2149712092,453328.2149712092,453328.2149712092,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
1.0,694229.6511627907,694229.6511627907,694229.6511627907,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
2.1,683227.4927395935,683227.4927395935,683227.4927395935,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
3.1,690540.5405405405,690540.5405405405,690540.5405405405,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
4.1,698971.0703953713,698971.0703953713,698971.0703953713,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
5.2,688755.2986512524,688755.2986512524,688755.2986512524,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
6.2,689160.0771456124,689160.0771456124,689160.0771456124,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
7.3,688595.1923076923,688595.1923076923,688595.1923076923,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
8.3,615188.4615384615,615188.4615384615,615188.4615384615,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
9.3,689159.7690086622,689159.7690086622,689159.7690086622,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
10.4,689498.0806142035,689498.0806142035,689498.0806142035,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
11.4,682070.0575815738,682070.0575815738,682070.0575815738,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
12.5,686919.3857965451,686919.3857965451,686919.3857965451,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
13.5,685659.3090211132,685659.3090211132,685659.3090211132,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
14.5,686738.9635316698,686738.9635316698,686738.9635316698,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
