elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
96.9,11408.261287223824,11408.261287223824,11408.261287223824,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
97.9,11254.074784276127,11254.074784276127,11254.074784276127,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
99.0,11163.950143815917,11163.950143815917,11163.950143815917,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
100.0,11050.814956855225,11050.814956855225,11050.814956855225,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
101.0,11027.831094049903,11027.831094049903,11027.831094049903,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
102.1,10996.164908916588,10996.164908916588,10996.164908916588,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
103.1,10802.49280920422,10802.49280920422,10802.49280920422,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
104.2,11348.993288590606,11348.993288590606,11348.993288590606,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
105.2,11332.042594385286,11332.042594385286,11332.042594385286,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
106.2,11277.351247600767,11277.351247600767,11277.351247600767,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
107.3,11447.21689059501,11447.21689059501,11447.21689059501,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
108.3,11515.355086372361,11515.355086372361,11515.355086372361,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
109.4,11474.08829174664,11474.08829174664,11474.08829174664,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
110.4,11478.886756238004,11478.886756238004,11478.886756238004,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
111.5,11453.934740882916,11453.934740882916,11453.934740882916,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
112.5,11563.339731285989,11563.339731285989,11563.339731285989,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
113.5,11561.420345489443,11561.420345489443,11561.420345489443,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
114.6,11616.122840690978,11616.122840690978,11616.122840690978,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
115.6,11570.057581573896,11570.057581573896,11570.057581573896,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
116.7,11571.017274472168,11571.017274472168,11571.017274472168,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
117.7,11706.333973128598,11706.333973128598,11706.333973128598,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
118.8,11522.072936660268,11522.072936660268,11522.072936660268,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
119.8,11534.548944337812,11534.548944337812,11534.548944337812,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
120.8,11449.56772334294,11449.56772334294,11449.56772334294,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
121.9,11452.975047984644,11452.975047984644,11452.975047984644,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
122.9,11582.53358925144,11582.53358925144,11582.53358925144,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
124.0,11452.015355086372,11452.015355086372,11452.015355086372,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
125.0,11698.656429942417,11698.656429942417,11698.656429942417,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
126.0,11735.124760076775,11735.124760076775,11735.124760076775,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
127.1,11748.56046065259,11748.56046065259,11748.56046065259,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
128.1,11655.470249520153,11655.470249520153,11655.470249520153,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
129.2,11669.223394055609,11669.223394055609,11669.223394055609,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
130.2,11664.107485604605,11664.107485604605,11664.107485604605,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
131.3,11459.173871277619,11459.173871277619,11459.173871277619,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
132.3,11856.046065259117,11856.046065259117,11856.046065259117,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
133.3,11772.552783109404,11772.552783109404,11772.552783109404,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
134.4,11581.573896353166,11581.573896353166,11581.573896353166,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
135.4,11381.957773512475,11381.957773512475,11381.957773512475,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
136.5,11232.981783317355,11232.981783317355,11232.981783317355,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
137.5,11260.7861936721,11260.7861936721,11260.7861936721,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
138.6,10976.989453499522,10976.989453499522,10976.989453499522,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
139.6,11005.75263662512,11005.75263662512,11005.75263662512,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
140.6,11009.596928982724,11009.596928982724,11009.596928982724,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
141.7,10964.525407478428,10964.525407478428,10964.525407478428,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
142.7,11309.980806142034,11309.980806142034,11309.980806142034,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
143.8,11634.357005758156,11634.357005758156,11634.357005758156,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
144.8,11565.259117082533,11565.259117082533,11565.259117082533,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
145.8,11438.040345821326,11438.040345821326,11438.040345821326,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
146.9,11514.395393474088,11514.395393474088,11514.395393474088,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
147.9,11628.598848368521,11628.598848368521,11628.598848368521,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
149.0,11380.038387715931,11380.038387715931,11380.038387715931,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
150.0,11367.562380038387,11367.562380038387,11367.562380038387,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
151.1,11345.48944337812,11345.48944337812,11345.48944337812,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
152.1,11617.082533589251,11617.082533589251,11617.082533589251,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
153.1,11501.919385796544,11501.919385796544,11501.919385796544,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
154.2,11474.08829174664,11474.08829174664,11474.08829174664,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
155.2,11457.773512476007,11457.773512476007,11457.773512476007,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
156.3,11774.47216890595,11774.47216890595,11774.47216890595,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
157.3,11667.946257197696,11667.946257197696,11667.946257197696,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
158.4,11545.10556621881,11545.10556621881,11545.10556621881,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
159.4,11690.978886756238,11690.978886756238,11690.978886756238,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
160.4,11692.898272552782,11692.898272552782,11692.898272552782,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
161.5,11649.712092130518,11649.712092130518,11649.712092130518,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
162.5,11686.180422264875,11686.180422264875,11686.180422264875,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
163.6,11535.508637236084,11535.508637236084,11535.508637236084,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
164.6,11580.614203454894,11580.614203454894,11580.614203454894,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
165.6,11641.690682036504,11641.690682036504,11641.690682036504,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
166.7,11714.285714285716,11714.285714285716,11714.285714285716,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
167.7,11634.357005758156,11634.357005758156,11634.357005758156,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
168.8,11386.167146974065,11386.167146974065,11386.167146974065,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
169.8,11574.162679425837,11574.162679425837,11574.162679425837,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
170.9,11533.524904214559,11533.524904214559,11533.524904214559,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
171.9,11383.87715930902,11383.87715930902,11383.87715930902,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
172.9,11190.019193857965,11190.019193857965,11190.019193857965,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
174.0,11171.620325982743,11171.620325982743,11171.620325982743,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
175.0,10841.802492809205,10841.802492809205,10841.802492809205,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
176.1,11056.567593480346,11056.567593480346,11056.567593480346,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
177.1,10903.163950143817,10903.163950143817,10903.163950143817,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
178.2,11040.307101727447,11040.307101727447,11040.307101727447,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
179.2,10983.700862895494,10983.700862895494,10983.700862895494,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
180.2,11327.25527831094,11327.25527831094,11327.25527831094,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
181.3,11433.781190019194,11433.781190019194,11433.781190019194,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
182.3,11419.385796545104,11419.385796545104,11419.385796545104,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
183.4,11214.011516314778,11214.011516314778,11214.011516314778,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
184.4,11414.587332053743,11414.587332053743,11414.587332053743,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
185.5,11496.161228406909,11496.161228406909,11496.161228406909,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
186.5,11325.648414985591,11325.648414985591,11325.648414985591,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
187.5,11510.047846889953,11510.047846889953,11510.047846889953,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
188.6,11364.68330134357,11364.68330134357,11364.68330134357,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
189.6,11264.875239923223,11264.875239923223,11264.875239923223,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
190.7,11507.67754318618,11507.67754318618,11507.67754318618,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
191.7,11575.81573896353,11575.81573896353,11575.81573896353,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
192.7,11494.716618635928,11494.716618635928,11494.716618635928,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
193.8,11586.372360844529,11586.372360844529,11586.372360844529,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
194.8,11594.04990403071,11594.04990403071,11594.04990403071,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
195.9,11466.41074856046,11466.41074856046,11466.41074856046,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
196.9,11662.188099808061,11662.188099808061,11662.188099808061,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
198.0,11627.63915547025,11627.63915547025,11627.63915547025,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
199.0,11656.429942418426,11656.429942418426,11656.429942418426,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
200.0,11613.24376199616,11613.24376199616,11613.24376199616,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
201.1,11673.704414587331,11673.704414587331,11673.704414587331,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
202.1,11767.754318618041,11767.754318618041,11767.754318618041,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
203.2,11861.804222648752,11861.804222648752,11861.804222648752,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
204.2,11784.069097888676,11784.069097888676,11784.069097888676,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
205.3,11594.62055715658,11594.62055715658,11594.62055715658,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
206.3,11558.541266794626,11558.541266794626,11558.541266794626,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
207.3,11499.520613614573,11499.520613614573,11499.520613614573,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
208.4,11622.478386167148,11622.478386167148,11622.478386167148,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
209.4,11760.076775431862,11760.076775431862,11760.076775431862,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
210.5,11418.983700862897,11418.983700862897,11418.983700862897,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
211.5,11424.184261036467,11424.184261036467,11424.184261036467,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
212.5,11106.423777564718,11106.423777564718,11106.423777564718,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
213.6,10955.896452540748,10955.896452540748,10955.896452540748,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
214.6,10865.771812080538,10865.771812080538,10865.771812080538,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
215.7,10971.236816874401,10971.236816874401,10971.236816874401,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
216.7,11006.717850287907,11006.717850287907,11006.717850287907,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
217.8,11276.126558005753,11276.126558005753,11276.126558005753,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
218.8,11385.796545105566,11385.796545105566,11385.796545105566,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
219.8,11434.740882917466,11434.740882917466,11434.740882917466,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
220.9,11543.186180422264,11543.186180422264,11543.186180422264,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
221.9,11397.694524495679,11397.694524495679,11397.694524495679,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
223.0,11262.703739213806,11262.703739213806,11262.703739213806,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
224.0,11398.27255278311,11398.27255278311,11398.27255278311,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
225.1,11559.500959692898,11559.500959692898,11559.500959692898,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
226.1,11519.19385796545,11519.19385796545,11519.19385796545,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
227.1,11487.992315081654,11487.992315081654,11487.992315081654,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
228.2,11524.952015355086,11524.952015355086,11524.952015355086,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
229.2,11487.056567593481,11487.056567593481,11487.056567593481,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
230.3,11617.675312199808,11617.675312199808,11617.675312199808,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
231.3,11478.427612655802,11478.427612655802,11478.427612655802,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
232.3,11477.425552353507,11477.425552353507,11477.425552353507,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
233.4,11570.057581573896,11570.057581573896,11570.057581573896,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
234.4,11533.589251439538,11533.589251439538,11533.589251439538,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
235.5,11700.575815738963,11700.575815738963,11700.575815738963,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
236.5,11625.719769673704,11625.719769673704,11625.719769673704,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
237.6,11657.389635316698,11657.389635316698,11657.389635316698,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
238.6,11395.39347408829,11395.39347408829,11395.39347408829,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
239.6,11389.635316698656,11389.635316698656,11389.635316698656,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
240.7,11614.203454894434,11614.203454894434,11614.203454894434,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
241.7,11749.273959341725,11749.273959341725,11749.273959341725,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
242.8,11583.892617449665,11583.892617449665,11583.892617449665,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
243.8,11681.381957773512,11681.381957773512,11681.381957773512,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
244.8,11672.74472168906,11672.74472168906,11672.74472168906,1.0,1.0,hard,1,1,5000,hard_p1_w1_i5000
